smiles,affinity
CCOC(=O)c1ccc(NC(=O)Cn2nc(-c3ccc(Cl)cc3)nc2-c2ccccc2)cc1,-8.24
COc1ccc(S(=O)(=O)N2CCOCC2)cc1,-6.52
Cc1oc(S(=O)(=O)N2CCCCC2)cc1NC(=O)Nc1cc(Br)cc(C(F)(F)F)c1,-8.62
Fc1cc(N=Nc2sc(Cl)c(Cl)c2Cl)cc(C(F)(F)F)c1,-7.06
COc1ccccc1-c1nc2ccc(OCC(=O)OCc3ccccc3)cn2n1,-7.5
Cc1csc2c(N3CCN(Cc4ccc(Br)o4)CC3)nn(C)c(=O)c12,-7.49
Cc1cc(N2CCC(O)CC2)nc(NC2CCCNC2)n1,-8.12
CN(C)c1cccc(CNCC(O)C2COCCO2)c1,-6.53
Cc1ccnc(Nc2ccc(C3(C(=O)NS(=O)(=O)c4c(C(F)(F)F)cccc4C(F)(F)F)CC3)cc2)n1,-9.55
CCC(C)(C)N(Cc1cccc(C#N)c1)c1cnc(-c2ccccc2)s1,-8.14
OC(CNCc1csc(C2CCCC2)n1)c1ccccc1,-6.69
COc1nc(NC(Cc2ccccc2)C(=O)NC2CCN(CCN3CCOCC3)CC2)nc(NC(C)c2ccccc2)n1,-9.83
CC(=O)OC(c1ccc(Cl)cc1)C(Cn1cncn1)(C(F)(F)F)C(F)(F)F,-6.18
Cn1cc(-c2ccc(Oc3nccnc3-c3ccncc3)c(F)c2)cn1,-7.77
CC(C)(C)C1CCC(Oc2ccc(C=CN=C(N)N)cc2)CC1,-7.37
CC(C1=NCC(c2ccc(Cl)cc2Cl)N1)C(CNC(=O)OC(C)(C)C)N(C)C,-7.98
CC(C(=O)CCS(=O)(=O)c1ccc(F)cc1)c1ccc(F)cc1,-7.57
O=C(Nc1ccccc1C(=O)C(=O)c1ccccc1)C(=O)Nc1cc(O)ccc1-c1ccccc1,-9.1
Cc1ncnc(Nc2ccc(Oc3ccccc3)cc2)c1C#CC=CC=CC(=O)O,-7.96
CCCSC1CC(c2ccncc2)N(C(=O)Cc2ccc(OC)cc2)CC1O,-8.15
CS(=O)(=O)N1CCCC12CCN(c1ncc(CC(F)F)s1)C2,-7.3
O=C(Nc1nnc(-c2cc(Cl)cc(Cl)c2)o1)c1cccnc1,-8.05
O=C(O)c1cccc(-n2c(C(=O)c3ccc(Br)cc3)cc3cc(Br)ccc32)c1,-9.6
Cn1c(CCc2ccccc2)nc(C(=O)c2ccc(Cl)cc2)c(O)c1=O,-7.54
Cc1noc(C)c1S(=O)(=O)N(C)CCCCC1(c2ccccc2)CC(c2ccccc2)=NO1,-9.97
Cc1nc(-c2ccc3ccccc3c2)sc1-c1nnc(-c2cccc(-c3ccccc3)c2)[nH]1,-9.97
Cc1nn(C)c(C)c1CN(C)c1nc(-c2cccnc2)nc2sc(C#N)c(-c3ccc(Cl)cc3)c12,-8.8
CC(=O)NC(C(=O)N(C)CCc1cccnc1)C(C)C,-6.28
CC(=O)NCC(=O)N(C)CCNC(=O)C(=O)Nc1ccc(Cl)c(F)c1,-7.32
Cc1ccccc1OCCN,-5.29
Cc1ccc(C(F)(F)F)cc1CN(Cc1cc(Br)ccc1O)C(=O)c1cn(C)cn1,-7.58
Cc1cc(C)cc(N(CCCC(N)=O)C(=O)c2cccc3ccccc23)c1,-9.06
COc1cccc(NC(=O)C2(C(=O)Nc3cc(C)c(C#N)cc3C3(C)CCC(F)CC3)CC2)c1,-8.72
NC(CC(C(=O)O)C(O)CC(=O)O)C1CCCCC1,-6.83
Cc1cccc(-c2nc(NCCNc3ccccc3)ncc2C(N)=O)c1,-7.56
Cn1c(C(=O)c2c[nH]c3c([N+](=O)[O-])cccc23)nc2cc3c(cc21)OCCO3,-7.97
Cc1cc(NC(=O)CS)nc(-c2ccc(Cl)cc2)n1,-7.14
Fc1ccc(-c2nc(CN3CCN(c4ccc(I)cc4)CC3)co2)cc1,-7.53
CC(C)(C)N1CC(=O)N2CC(c3ccc(Br)cc3)CN=C2S1,-7.94
CC1(C)CN(Cc2c[nH]cn2)CC2c3cc(C(=N)N)c(CO)cc3CCN21,-8.33
S=c1[nH]nc(-c2cccc3ccccc23)n1N=Cc1ccc(-c2ccc3c(c2)OCCO3)s1,-9.03
Cc1cc(Oc2nccc3[nH]ncc23)nc(N2CCN(C)CC2)c1,-8.48
CC(Nc1ccc(Cl)c(F)c1)c1ccc(C(=O)NCC2CC2)s1,-7.36
O=C(O)C1CC(C(=O)N2CCCC2)CN1,-5.79
Fc1ccccc1-c1nc2cnc3cc(OC4CCCOC4)ncc3c2[nH]1,-7.47
COc1cc(NC(=O)Nc2ccnc(C(C)(C)C)c2)ccc1N1CCOCC1,-8.04
Cc1ccc(CN2C(=O)C(NC(=O)c3ccc(N(C)C)cc3)CC2C(=O)NO)cc1,-7.56
CC(C)(C)c1cnc(CSc2cnc(NC(=O)CC3CCNCC3)s2)o1,-7.9
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC,-7.52
CCOc1cc2ncnc(NC3=CC(=O)C=C(OC)C3)c2cc1NC(=O)OC,-7.21
O=C(Nc1cnccc1C1CCN(C2CCC2)CC1)C1CC1,-8.15
Cn1c(-c2ccccc2)cnc1-c1ccccc1[S+](C)[O-],-7.22
CN(C(=O)N1CCCCC1)C1(C#N)CCC1,-6.71
Cc1c(Cl)cc(C(=O)NC2CCCC2)cc1C=CC(=O)c1ccc(C(C)C)cc1,-9.44
Cc1nc(C)c(C(=O)NN=C(N)CS(=O)(=O)c2ccc(Cl)cc2)o1,-7.71
CC#CC(Cc1nnn[nH]1)c1ccc(OCc2ccc3sc(F)c(-c4ccc(CC(C)C)c(Cl)c4)c3c2)cc1,-10.88
CN(c1cc2n[nH]c(=O)n2c2cc(Br)ccc12)C1CCOCC1,-8.94
CC(C)(C)NCC(O)c1ccc(O)c(Cl)c1,-7.01
N#Cc1ccc(-c2ccc3[nH]nc(-c4cncc(C(=O)N5CCc6cc(C(F)(F)F)[nH]c6C5)c4)c3c2)cc1,-9.98
Cc1cc(-c2cccc(NC(=O)C(C)C)c2)cc2nnn(C(C)N)c(=O)c12,-8.63
CC(=O)N(C(C)=O)C1=C(Br)C(=C(Br)Br)OC1=O,-7.31
Oc1cccc(CCc2ccc(F)cc2)c1,-6.93
C#Cc1cccc(Nc2nc3ccccc3c3[nH]c(C4(C(=O)O)CC4)nc23)c1,-8.9
Cc1cc(C)c(NC(=O)c2ccc(Nc3ccnc(C(F)(F)F)c3)cc2)c(O)c1,-7.6
O=C(CSc1nc2ccccc2c(=O)n1-c1ccc(F)cc1F)Nc1ccc(Br)cc1,-8.48
O=C(NCC(F)(F)F)N1CCC(N2CC(O)C2)C1,-5.69
CSc1nc(-c2cccnc2)ns1,-6.09
CCCOc1ccc2oc3ccc(C(=O)O)cc3c2c1,-7.35
S=C(NCc1ccccn1)NC1CCCCC1,-6.69
O=c1[nH]c(C2CCC(c3ccccc3)CC2)c(F)c2c1OCCC2,-8.96
CCN(CC)CCO,-4.25
CC(=O)OCCCCCCCCC(=O)Nc1ccc(C(=O)O)cc1,-7.58
CC(C)(C)NC(=O)NC(=O)CN1CCc2ccccc2C1,-6.98
CCn1nccc1Oc1cc(CC2CCOCC2)cnc1NC1CC(C(=O)O)C1,-8.55
COC(=O)c1ccc(F)cc1-n1c(C)nnc1C,-6.42
Cc1cccc(C)c1N=C(S)N(C)Cc1ccccc1,-7.04
COc1cc(C(F)(F)F)ccc1-c1ccc2c(c1)C(C)(CC(=O)O)C(=O)O2,-7.47
CC1(C)Cc2nc(C3CCCCC3)c(C(=O)N3CCCCC3)cc2N1S(C)(=O)=O,-9.81
CCNc1nc(C)cc(OC)n1,-5.23
Cn1c(-c2ccc(Cl)cc2)c(CCC(=O)N2CCN(c3cccc(Cl)c3)CC2)c2ccccc21,-9.64
Cn1nc(-c2cccc(-c3noc(C4CC(F)(F)C4)n3)c2)cc1C(F)(F)F,-7.87
CC(C)N1CC2CN(C(=O)c3ccc4c(F)c(F)ccc4n3)CC2C1,-7.84
CCC(c1ccncc1)N(CC)CC1CCOC1,-6.5
CCOC(=O)C=CC(C)=Cc1ccccc1,-6.52
CC(C1CC1)N(C(=O)c1ccccc1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,-8.91
O=C(Nc1ccc(F)cc1F)c1cc(Oc2cncnc2)ccn1,-6.62
Cc1noc(CSc2ccc(Cl)cc2)c1C,-7.43
O=C(c1ccc(F)cc1)N1CCC(N2C(=O)C=CC2=O)CC1,-7.45
CC(SC1CCCC1)C(=O)N(C=O)C1CC1,-7.12
[O-][S+](Cc1ccccc1)c1nc(-c2ccccc2)cs1,-8.44
CCc1cc(CNC(=O)C2CCC3(CCN(C)C3)C2)nc2c1CCCC2,-9.03
O=[N+]([O-])c1ccc(Br)cc1-n1nc(C2=CCCCC2)c2c1CCN2,-8.67
Nc1nc(=O)c2c(-c3cccc(F)c3)cccc2[nH]1,-6.85
O=C(c1ccco1)c1cn(C2CC2)c2c(Cl)c([N+](=O)[O-])cc(C(F)(F)F)c12,-7.35
Cc1cccc(-c2nc(CSCC(=O)N3CCN(c4ccccc4F)CC3)c(C)o2)c1,1.79
CCON=C1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)(C)C)C1,-7.37
O=c1cc(NC2CCN(S(=O)(=O)C(F)(F)F)CC2)c2cc(Cl)ccc2o1,-8.02
c1ccc(C(CCc2nc(CCNCCCc3ccncc3)c[nH]2)c2ccccc2)cc1,-9.6
[O-][n+]1cccc2c1-c1cc(C(F)(F)F)ccc1OC2,-6.14
Cc1[nH]nc(Nc2nc(Nc3ccc(NC(=O)C4CC4)cc3)nc(N3CCOCC3)n2)c1C,-8.73
CCOc1ccc(C=Cc2ccc3ccc(C(C)=O)cc3n2)cc1,-7.51
Cc1cc(C)n2nc(-c3ccn4nc(-c5ccccc5)nc4n3)nc2n1,-8.37
COc1ccc(OC)c(NC(=O)c2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCCN(C)C)n(C)c4)n(C)c3)n(C)c2)c1,-9.12
O=C(OC1(C2COCC(C3CC3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCC(n2c(C3CCCC3)nn(CCO)c2=O)C1,-9.04
c1ccc(Cc2cn(Cc3ccc(-c4cccnc4)cc3)nn2)cc1,-8.42
O=C(Nc1cc(C2(C(F)(F)F)CC2)cs1)c1ccc(Cl)cc1Cl,-7.54
CCC(=O)OC[n+]1ccc2c(C)c3[nH]c4ccc(OC)cc4c3c(C)c2c1,-7.58
O=C(Nc1ccc(-c2nnc(NCCCCN3CCCCC3)o2)cc1)c1ccccc1,-8.9
Clc1ccccc1CNc1ccc(N2CCOCC2)cc1,-7.1
COc1cc2nc(S)n(-c3ccccc3)c(=O)c2cc1OC,-6.73
CC(=O)Nc1nc(C)c(-c2csc(Nc3ccccc3C)n2)s1,-8.32
CC(C)CC(NC(C(=O)O)c1ccncc1)C(=O)NC(C(=O)NC1CC(Cl)C(O)C1O)C(C)C,-7.52
CCC(=O)NC(c1ccc(C)o1)C(O)C(F)(F)F,-5.18
COc1cc(C)cc(CC(C)NCC(O)c2cccc(Cl)c2)c1,-7.82
O=C(OCC(F)(F)F)N1CCC(c2cc(Cc3ccccc3)no2)C1,-7.07
CCC(O)C#Cc1ccccc1,-6.31
Nc1ccc(-c2nc3ccc(Cl)cc3[nH]2)cn1,-6.47
O=C(Nc1oc(-c2ccccc2)nc1-c1ccccc1)c1cccs1,-7.88
Oc1nc(-c2cccs2)cc2nc(-c3ccco3)c3cnsc3c12,-7.86
CNCc1cc(-c2cnc3[nH]cc(C(=O)C(=O)N(C)C)c3c2)ccc1C,-8.32
Cc1cc(C)c(CNNC(=O)c2cc(Br)cc(C)c2O)c(C)c1,-8.11
Cc1c(C(=O)O)[nH]c2c(F)cccc12,-6.43
Cc1ccc(S(=O)(=O)C2(c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3)CCN(C(=O)C3(F)CCC(C(=O)O)CC3)C2)cc1,-8.88
O=S(=O)(c1ccc(C2CC2)s1)N1CCN(c2ncc(F)cn2)CC1,-8.3
O=C(Oc1ccccc1)C(=Cc1c[nH]c2ccccc12)S(=O)(=O)O,-8.44
O=C(NO)C(NC(=O)C(F)(F)F)c1ccc(-c2cc(F)c(F)c(F)c2)cc1,-6.29
CC(c1ccc(C#N)cc1)n1nc(-c2ccc(F)cc2)c2c1CCN(C(C)(C)C)C2,-8.77
CCCNC(=O)Nc1c(Oc2ccccc2)coc(=O)c1C,-6.63
NC1=NCC(C23CC4CC(CC(c5cccc(O)c5)(C4)C2)C3)N1,-10.08
CCCc1cc(-c2n[nH]c3ccc(C(=O)NC4CCCC(O)(Cc5ccccc5F)C4)cc23)ccc1C,-9.98
Cc1ccc(C(=O)Nc2cccc3[nH]ccc23)cc1,-7.05
Nc1ncnc2c1ncn2C(=O)Nc1ccccc1,-6.51
COc1cc(NC(=O)COc2ccc(C)cc2C(N)=O)ccc1-n1cnnn1,-7.83
Clc1nccc(N2CCN(c3ccccc3)CC2)n1,-6.5
COC(=O)Cc1cn(Cc2ccccc2F)c2cc(Cl)ccc2c1=O,-7.94
C=C(C)C1CCC2(C(=O)OCc3nc(-c4ccc(OCC)cc4)no3)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,-9.77
COc1cc2c(cc1OC)C1=N[SH](=O)(c3ccccc3)ON(O1)C2=O,-8.24
COc1cc2c(c(OCc3ccc(Cl)cc3)c1OC)C(=O)C1(C(=O)c3ccccc3)C2C=CC2OC21,-9.28
C=CC(=O)N1C(=O)C=C(C2OC(CO)C(O)C2C)C1C,-7.01
Cc1c(-c2nn(C)cc2N)cccc1N1C(=O)C(Cl)C1c1ccccc1F,-7.92
CCC(CC)(c1ccc(OCC(=O)C(C)(C)C)c(C)c1)c1ccc(C(=O)N(CC(=O)O)C(=O)Oc2ccc(N)c(C)c2)c(C)c1,-7.96
OCc1ccc(-c2ccc3ncnc(NCc4cccs4)c3c2)o1,-8.49
Cc1nc2sc3c4c[nH]nc4c2c3n1C(C)C,-6.18
CN(Cc1ccccc1)C1Cc2cc(C(=O)O)nn2C1,-7.36
CC(C)(C)n1ncc(OCc2nnc(-c3cnccc3Cl)s2)c(Cl)c1=O,-8.06
COC(=O)C(C)=C1C(=O)C(C)(C(C)=O)C(O)C2(O)CC(O)C(C(C)=O)=C(C)C12,-6.99
Cc1cc2[nH]c(-c3ccncc3)nc2cc1C#CC=CCN1CC[S+]([O-])CO1,-8.15
CCOc1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(C)C)cc1,-7.68
Cc1cc(NC(=O)CSc2ncnc3ccccc23)no1,-8.09
Cc1cc(NS(=O)(=O)c2ccc(Nc3ncc(Cl)c(Nc4cccc5[nH]ncc45)n3)nc2)cc(C(F)(F)F)c1,-10.5
CC(=O)Nc1ccccc1-c1nc2ccc[nH]c-2n1,-6.81
C1C2CC3CC1C3C2,-5.14
Cc1ccccc1S(=O)(=O)NC(=O)CC1(C)CC1C(=O)O,-7.95
CC(=O)OC1(C(C)=O)CCC2C3C=C4N=C(Cl)C(=O)C=C4C=C3CCC21C,-9.7
COc1cc(Nc2c(C#N)cnc3cc(C=NO)c(O)cc23)ccc1F,-7.24
c1ccc(-c2nc(SCC3CCCO3)n[nH]2)cc1,-7.27
Cc1cccc(C)c1NC(=O)c1cccc(N2C(=O)C3C4CCC(C4)C3C2=O)c1,-9.76
Cc1cc(Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)n2ncnc2n1,-7.99
CC(C(=O)OC1CC2CCC(C1)N2C(=O)c1ccnc(-n2ccnn2)c1)c1ccccc1,-10.1
COC(=O)c1ccccc1OCCCN1CCC(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,-8.94
O=C1Nc2ccc(C(=O)C(F)(F)F)cc2C1=O,-7.27
O=C(OCCN1C(=O)C2CC=CCC2C1=O)c1ccc2ccccc2n1,-8.1
O=C(CCCCCCc1cccc(-c2nc3c([nH]2)C(=O)CC(CO)=C3)c1)NO,-8.36
Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3nnc(S(C)(=O)=O)s3)ccc21,-10.53
Fc1ccccc1-c1n[nH]cc1-c1ccncc1,-6.77
Cc1ccc(-c2csc(NC(=O)C(=O)c3c[nH]c4ccc(Cl)cc34)n2)c(C)c1,-8.48
Cc1cccc(C(=O)c2ccc(Br)cc2N)c1,-7.48
CC(=NNc1cc(Cl)ccc1Cl)C(NCCc1c[nH]c2ccccc12)=C1OCC(CN=[N+]=[N-])C1=O,-10.53
Cc1c(Cl)sc2c1CCN(C(=O)c1cccn1C)C2,-7.38
O=C1Nc2ccc(F)cc2C(C#Cc2ccco2)(C2CC2)N1,-7.3
Cc1ccc(NC(=O)C2C3CCC2(C)OOC3(C)C)cc1,-8.01
N#CCc1c[nH]c2c([N+](=O)[O-])ccc(O)c12,-7.06
Clc1ccc2[nH]c3nnc(NC4CC4)nc3c2c1,-6.99
O=c1[nH]c2c(O)ccc(C(S)=NCc3ccccc3Cl)c2[nH]1,-7.98
Cc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)s1,-7.44
COc1ccc2cc(C(=O)C=Cc3cc(OC)c(O)cc3OC)c(=O)oc2c1,-7.38
O=C1C(=Cc2ccc(O)c(Br)c2)Cc2cc(Br)c(O)c(Br)c2C1c1c(O)c2ccc(O)cc2oc1=O,-9.33
Cc1ccc(-c2nccc(-c3cc[nH]c3)n2)c(O)n1,-6.45
O=C(CC(O)c1ccc(Cl)c(Cl)c1)N1CCN(C(=O)C2CO2)CC1,-7.71
COc1ccc(N2C(=O)C3C4C=CC(CC4)C3C2=O)c([N+](=O)[O-])c1,-8.03
CCc1c(C(=O)c2c[nH]c3ccccc23)[nH]c2cccc(OC)c12,-8.05
Clc1ccc2cc(-c3ccc(-c4cn5cc(C6=NCCCN6)ccc5n4)cc3)[nH]c2c1,-8.44
CC(C)C(NC(=O)c1ccc(C(=O)C2CCC2)cc1OCC1CC1)C(N)=O,-8.31
CC(N)C(C)c1ccc(S(C)(=O)=O)cc1,-6.57
Cc1cc(C(=O)N2CCOCC2c2noc(C3(O)CCC3)n2)on1,-7.83
Cc1cn(CCc2cn3ccc(C(C)(C)C)cc3n2)nn1,-7.49
CC(=O)Nc1cccc(NC(=O)C=Cc2ccco2)c1,-6.97
CC(C)(C)OC(=O)NCCCCON=C1CC(c2ccccc2)Oc2ccccc21,-8.64
Nc1c(C(=O)Nc2ccccc2)sc2nc3c(cc12)CCC3,-8.22
CC#Cc1cccnc1N1CCN(C(=O)C(C)(C)C)CC1,-6.37
CC(c1nnc(-c2ccccc2)o1)N(C)C,-6.33
COc1cc(C)c(C(=O)OCn2c(-c3ccc(F)cc3)nc3ccccc32)c(OC)c1,-7.54
Cc1ccc(C=C(Sc2cc(C(C)(C)C)cc(C(C)(C)C)c2C)C(=O)c2ccc(C(=O)O)cc2)s1,-9.4
Cc1c(Cl)oc(C2(N)CCCCC2)c1N,-6.32
O=C1NC(=O)C(=Cc2ccc(OCCOc3ccccc3)c(F)c2)S1,-7.76
C=C(Br)C(=O)Nc1ccc2c(Nc3ccc(C(=O)O)cc3)ncnc2c1,-8.13
CC(C)(C)c1ccc(OC2CCC(CNC(=O)N3CC(O)C(O)C3)CC2)cc1,-7.79
Cc1nn(-c2ccc(F)cc2)c(O)c1C(=O)C(=O)Nc1cccnc1,-7.1
Cc1cc(C(=O)OCC(=O)Nc2cccc3ccccc23)c2ccccc2n1,-8.84
Cc1c(C(=O)NCc2ccccc2)[n+]([O-])c2cc(Cl)c(Cl)cc2[n+]1[O-],-6.85
Cc1cc(C)n2ncc(-c3ccccc3)c2n1,-6.77
Cc1ccc(-c2nc(C(=O)OCc3cccc(I)c3)co2)n1C,-7.86
CCC(C)(C)O,-4.48
CC(=O)Nc1ccc(NC(=O)C(=O)c2c[nH]c3onc(C)c23)cc1,-9.47
COc1cccc2c1OC(C(=O)N1CCCC1=O)C1(CCCC1)C2,-8.21
CC(=O)NC1=NN(C(C)=O)C2(S1)c1ccccc1-c1nc3ccccc3nc12,-8.38
CC(CCc1ccc(-c2ccc(C#N)cc2)cc1)(C(=O)NO)S(N)(=O)=O,-8.85
O=C(O)c1cccc(-c2cc[nH]n2)c1,-6.92
Cc1c(C(=O)Nc2nc(CC(=O)NC3CC3)cs2)noc1C1CCCC1,-8.5
Nc1ccc(S(=O)(=O)C(F)(F)C(F)(F)F)cc1,-5.06
Nc1cccc(CC2CNCC2NC(=O)CCc2ccccc2)n1,-8.18
CC1C(N2CCCC2)=Cc2ccc(F)cc21,-6.67
Cc1nc2cccc(C(=O)NCc3ccc(-n4cccn4)cc3Cl)c2[nH]1,-8.39
CCOC(=O)c1ccc(NC(=O)CSc2ncccc2C(=O)OC)o1,-6.7
Cc1noc(C2C(c3ccccc3)C(C(F)(F)F)=NN2c2nc(-c3ccccc3)cs2)n1,-8.91
Cc1ccc(S(=O)(=O)N2C(c3ccc4c(c3)OCO4)CC=C(C(=O)O)C2c2ccccc2)cc1,-8.68
CC(=O)OCC(=O)C1(Oc2ccc(C(F)(F)F)cc2)CC1,-6.14
NC(=O)c1nnc(NC2CCCCC2N)nc1Nc1ccc(-n2ccccc2=O)cc1Cl,-8.33
Cn1ccnc1SCc1ccc(C#N)cc1,-6.15
Cc1cc(C)cc(COC(=O)C2CCN(S(=O)(=O)c3cccs3)CC2)c1,-9.03
Clc1ccc2c(NCCNCC3([SH]4CCOCC4)CC3)ncnc2c1,-8.72
Cc1nc(NC(=O)c2cccc(C(C)(C)F)c2)sc1C(=O)N(C)C,-7.51
Cc1cc(Cc2cccs2)nc(SCc2ccc(C(=O)c3ccccc3)cc2)n1,-8.78
Cc1cnc(-c2ncc(C(F)(F)F)cc2Cl)c(-c2cnc(-c3cccc4c3CCN4C)[nH]2)n1,-7.87
CCC(C)N(Cc1ccc(OS(=O)(=O)c2ccccc2C)cc1)C(=O)O,-8.53
COc1cc2nccc(Oc3ccc(Nc4ccc(Cl)cc4)cn3)c2cc1OC,-7.86
O=C(C(=Cc1ccccc1)C(F)(F)F)c1nc2ccccc2[nH]1,-6.92
COc1ccc(-c2cc(C(=O)Nc3ccc(N4CCNCC4)cc3)no2)cc1,-7.85
C=CCC(N)C(=O)NC(CNC(=O)Cc1ccccc1)CC(=O)Nc1ccc(C(=N)N)cc1,-8.24
COc1cc(Cl)cc2c1OC1(C)CCC(OC(=O)c3ccccc3)C21,-8.02
CN1c2nccc(-c3ccc(C#N)cc3)c2C(Nc2ccc(F)cc2)CC1(C)C,-7.75
CC(C(=O)c1c[nH]c(C(N)=O)c1)n1cccn1,-7.06
Cc1cnc(CNC(=N)Nc2ccc3ccccc3c2)c(C(F)(F)F)n1,-7.61
COc1cc(-c2nc(CN3CCOC(C(F)F)C3)[nH]c2-c2ccc(C)cc2)cc(F)c1O,-7.28
Cc1ccc(C(=O)NC(C(=O)OCc2ccccc2Cl)C(C)C)n1C,-7.77
CCn1cc(C(=O)O)c(=O)c2ccc(Nc3cnc4ccccc4c3)cc21,-7.74
Cc1ccnc(-c2ccnc(-c3cccc(CO)c3)c2)n1,-7.94
COc1ccc(CCNc2cc(N3CCN(C(=O)c4ccccc4Cl)CC3)nc(OC)n2)cc1,-9.42
Cc1nc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)n[nH]1,-4.68
Brc1cccc(N2CC3CC2CN3)c1,-6.74
Cc1onc(-c2ccccc2Cl)c1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,-7.83
CCOc1cc(CNc2ccc(N3CCOCC3)cc2)nc(Cl)n1,-7.48
CC(=O)NCc1nc2cnc3[nH]ccc3c2n1C1CCCC(n2cc(C)cn2)C1,-8.76
Nc1c(C(=O)CSc2nnc(-c3ccc(Br)cn3)n2Nc2ccccc2)n[nH]c1-c1cccc(O)c1,-8.82
O=C(CO)C(CCC(F)(F)F)NCc1cnc(-c2cccnc2)nc1,-6.45
Nc1c(-c2ccc3ccccc3c2)c(-c2ccccc2)nn1C1CCCC1,-9.06
COc1ccccc1-c1oc2ccccc2c(=O)c1-c1ccccc1OC,-7.42
Cc1cc(OCc2cnnn2-c2ccc(S(C)(=O)=O)cc2)ccc1C(F)(F)F,-7.77
Cc1nc(O)c2c(Sc3ccnc(Sc4cccc(Cl)c4)c3)nc(C)nc2n1,-9.18
CN(Cc1ccccc1)C(=O)c1[nH]cnc1C(=O)Nc1ccc(Cl)cc1,1.79
Cc1cc(-c2ccc3c(c2)Cc2n[nH]c(=O)c(C4CC4)c2-3)c(C)s1,-8.45
Cc1cc(C(Cc2ccccc2)NCC(O)Cn2ccc(N)c2C)c(C2CC2)s1,-8.55
CN(c1ncc2ccc(=O)n(CCc3ccccc3)c2n1)C1CCN(C(=O)N2CC(O)C2)C1,-8.93
[N-]=[N+]=Nc1ccc(C(=O)C[n+]2ccc3c(N)cc(C(F)(F)F)cc3c2)cc1,-8.3
CNC1C2CCC(O2)C1CCc1nc(-c2ccccc2)oc1C,-8.23
Cc1cc(-c2ccc(CCC(=O)NC34CC5CC(CC(C5)O3)C4)s2)sc1C,-9.24
NNC(N)=Nc1ccc(Oc2ccccc2)cc1,-6.89
Cc1ccc(C(C(=O)N(C(C)C)C(C)C)P(=O)(O)c2ccccc2)cc1,-7.97
CC(=Nn1c(C(=O)O)cc2c3c(c4c(c21)CCCC4)CCCC3)C(C)(C)C,-10.35
c1ccc(-c2c[nH]c3ncnc(N4CCC(C5CCNCC5)CC4)c23)cc1,-8.73
CC(=NNc1ccc([N+](=O)[O-])cc1Br)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc(C)cc4)cc3C2=O)cc1Cl,-11.25
Cc1cc(-c2nccc3cc(S(=O)(=O)Nc4ccncn4)ccc23)ccc1C#N,-9.01
Cn1c(Cn2c(=O)n(C3CCC3)c(=O)c3ccccc32)[n+]([O-])c2ccccc21,-9.02
Cc1cn2c(=O)c(N(C)C)c(NCCCCOC(C)C)nc2s1,-5.99
Cc1sc2c(-c3ccccc3)c(-c3ccc4c(c3)OCO4)n(CC3CC3)c(=O)c2c1O,1.49
CN1CCN(Cc2ccc(-c3ccccc3-c3nc(-c4ccc(Cl)cc4)cs3)cc2)CC1,-9.42
O=P(O)(O)C(c1ccc(N2CCCC2)cc1)c1c[nH]c2ccccc12,-8.1
CC(=O)NCCc1nc2ccccc2[nH]1,-5.85
Cc1cc(NC(Cc2ccccc2)C(=O)NC2COC2C(O)C(C)O)nc2cc(C(F)(F)F)ccc12,-7.93
O=C(NC(=O)c1cccc(Cl)c1)Nc1cc(C2CC2)n[nH]1,-7.46
CC1CN(c2cnc3ccc(-c4ccncc4)c(N4CCOCC4)c3c2)CCC1C(=O)O,-8.63
Cc1cccn2c(=O)c3cc(C(=O)N4CCCC4C)sc3n12,-7.86
Cc1ccoc1C(=O)NC1(c2ccccc2)CC(F)(F)C1,-6.38
CC(=O)ON(C(C)=O)c1ccc(C)cc1,-5.99
CC12CCC(O)CC1CCC1C2CCC2(C)C(O)C(CCCN3CCN(c4ccnc5ccccc45)CC3)C3OC132,-11.8
Cc1cc(N2C(=O)NC(C)C2=O)nc2ccccc12,-7.04
c1cc(Cc2ncn[nH]2)cc(C2CCC2)c1,-7.19
N#Cc1ccc(-c2nnc(N3CCC(N4CCCC4)CC3)s2)cc1,-8.61
CC(=O)C1(c2ccccc2)CCN(C2CCN(S(=O)(=O)c3ccc(C)cc3)CC2C)CC1,-10.36
